customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineBackup,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,numAdminTickets,numTechTickets,Churn,ln_TotalCharges,gender_encoded,Partner_encoded,PhoneService_encoded,StreamingMovies_encoded,PaperlessBilling_encoded,Churn_encoded,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,calls_count,InternetService_DSL,InternetService_Fiber optic,InternetService_No,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
8624-GIOUT,Female,0,No,No,49,Yes,Yes,Yes,No,No,Month-to-month,Yes,59.75,2934.3,0,5,Yes,7.984564941689402,0,0,1,0,1,1,0,0,1,1.0,1,0,0,1,0,0,1,0,0,0,1,0,0
3392-EHMNK,Female,0,Yes,Yes,67,Yes,Yes,Yes,Yes,No,Two year,No,94.1,6302.8,0,0,No,8.748907905146114,0,1,1,0,0,0,1,0,0,0.0,0,1,0,1,0,0,0,0,1,0,1,0,0
5986-WWXDV,Male,0,No,Yes,39,Yes,No,No internet service,No internet service,No internet service,One year,No,19.35,779.2,0,0,No,6.659550297072556,1,0,1,1,0,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,1,0,0,0
6179-GJPSO,Female,1,No,No,43,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,108.15,4600.7,0,4,Yes,8.434181079422173,0,0,1,2,1,1,0,0,1,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0
7901-TBKJX,Male,1,No,No,56,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,101.05,5594.0,0,0,No,8.629628620746026,1,0,1,2,1,0,1,0,0,1.0,0,1,0,0,0,1,1,0,0,0,0,1,0
7228-PAQPD,Female,0,No,No,14,Yes,No,No,No,Yes,One year,No,59.1,772.85,0,0,No,6.6513780563587686,0,0,1,2,0,0,1,0,0,1.0,1,0,0,1,0,0,0,0,1,0,1,0,0
3177-LASXD,Female,0,No,No,1,Yes,No,No,No,No,Month-to-month,No,71.35,71.35,1,0,Yes,4.281515453077493,0,0,1,0,0,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0
7746-QYVCO,Male,0,Yes,Yes,16,Yes,No,Yes,No,No,One year,Yes,55.85,857.8,0,0,No,6.755536066004626,1,1,1,0,1,0,0,0,1,1.0,1,0,0,1,0,0,1,0,0,0,0,0,1
5804-HYIEZ,Male,0,Yes,Yes,70,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,106.05,7554.05,4,0,No,8.929971492818627,1,1,1,2,1,0,0,0,1,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0
9919-FZDED,Male,1,Yes,No,72,Yes,Yes,Yes,Yes,Yes,Two year,Yes,84.1,5981.65,4,0,No,8.696618892598165,1,1,1,2,1,0,0,0,1,1.0,1,0,0,0,0,1,1,0,0,0,1,0,0
5934-TSSAU,Female,0,Yes,Yes,23,Yes,No,No,No,No,Month-to-month,Yes,75.3,1702.9,1,0,No,7.440675020221193,0,1,1,0,1,0,1,0,0,1.0,0,1,0,0,0,1,1,0,0,0,1,0,0
4897-QSUYC,Female,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,20.15,20.15,0,0,Yes,3.0516399054922867,0,0,1,1,1,1,0,1,0,2.0,0,0,1,0,1,0,0,1,0,0,0,0,1
1084-UQCHV,Male,0,No,Yes,1,Yes,No,No,No,No,Month-to-month,No,69.75,69.75,0,0,Yes,4.259152536523347,1,0,1,0,0,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,1,0,0,0
8290-YWKHZ,Female,1,Yes,No,32,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,93.2,2931.0,0,3,Yes,7.983440063006542,0,1,1,2,1,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0
2955-BJZHG,Male,0,Yes,Yes,17,Yes,No,No,Yes,No,Month-to-month,No,80.85,1400.85,0,0,Yes,7.2455480718564305,1,1,1,0,0,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0
3806-DXQOM,Female,0,No,No,4,No,No phone service,Yes,No,No,Month-to-month,Yes,33.65,137.85,0,1,Yes,4.933394213752808,0,0,0,0,1,1,0,0,1,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0
6784-XYJAE,Female,0,No,No,36,Yes,Yes,No,No,No,One year,No,55.8,1941.5,3,0,No,7.5717310822418025,0,0,1,0,0,0,1,0,0,1.0,1,0,0,0,0,1,1,0,0,0,0,1,0
3933-DQPWX,Female,0,No,No,50,No,No phone service,Yes,No,No,Two year,No,39.7,1932.75,0,0,No,7.567216401887276,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
8957-THMOA,Female,0,No,Yes,50,Yes,No,No internet service,No internet service,No internet service,Two year,No,20.15,970.85,0,3,No,6.879201471564076,0,0,1,1,0,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,0,1,0,0
2251-PYLPB,Male,0,Yes,No,72,Yes,Yes,Yes,No,Yes,Two year,No,79.55,5810.9,3,0,No,8.66766281876101,1,1,1,2,0,0,0,0,1,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
1057-FOGLZ,Female,0,No,No,18,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,19.65,391.7,2,1,No,5.9730459615839635,0,0,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,1
9300-RENDD,Male,0,No,No,1,Yes,No,No,Yes,No,Month-to-month,Yes,79.95,79.95,3,0,Yes,4.393831680123644,1,0,1,0,1,1,1,0,0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0
8087-LGYHQ,Male,0,No,No,9,Yes,No,No,Yes,Yes,Month-to-month,Yes,94.05,811.65,0,0,No,6.700300512549185,1,0,1,2,1,0,1,0,0,1.0,0,1,0,0,0,1,1,0,0,0,0,1,0
4137-BTIKL,Male,0,No,No,2,Yes,Yes,No,No,Yes,Month-to-month,No,90.75,174.75,0,0,No,5.169062530690774,1,0,1,2,0,0,0,0,1,0.0,0,1,0,1,0,0,1,0,0,0,0,0,1
2190-BCXEC,Female,0,Yes,No,40,Yes,Yes,No,No,No,Month-to-month,Yes,78.85,3126.85,0,0,No,8.04810114655118,0,1,1,0,1,0,1,0,0,0.0,0,1,0,1,0,0,0,0,1,0,1,0,0
6227-FBDXH,Male,0,Yes,No,69,Yes,Yes,No,Yes,Yes,One year,No,99.5,6841.45,0,0,No,8.830901133617402,1,1,1,2,0,0,1,0,0,1.0,0,1,0,0,0,1,1,0,0,1,0,0,0
2153-MREFK,Female,0,Yes,No,37,Yes,Yes,No,No,Yes,One year,Yes,99.2,3754.6,0,4,Yes,8.231003338384392,0,1,1,2,1,1,0,0,1,2.0,0,1,0,0,0,1,0,0,1,0,0,1,0
2911-WDXMV,Male,0,No,Yes,18,Yes,Yes,No,No,No,Month-to-month,Yes,80.55,1406.65,3,0,No,7.249676926271517,1,0,1,0,1,0,1,0,0,0.0,0,1,0,0,0,1,1,0,0,0,1,0,0
7206-PQBBZ,Male,1,Yes,No,11,Yes,No,No,No,No,Month-to-month,Yes,70.2,834.7,0,0,No,6.7282696970073905,1,1,1,0,1,0,1,0,0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0
3106-ULWFW,Female,0,Yes,No,8,Yes,Yes,No,No,Yes,Month-to-month,Yes,85.2,627.4,0,0,Yes,6.443176906381466,0,1,1,2,1,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,0,1,0,0
0925-VYDLG,Female,0,No,No,3,Yes,Yes,No,No,No,Month-to-month,No,75.25,242.0,0,0,Yes,5.493061443340548,0,0,1,0,0,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0
4547-FZJWE,Male,0,Yes,Yes,55,Yes,No,No,No,Yes,One year,No,59.45,3157.0,0,0,No,8.057694194815587,1,1,1,2,0,0,0,0,1,0.0,1,0,0,1,0,0,1,0,0,0,1,0,0
7422-WNBTY,Male,0,Yes,No,33,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,93.35,3092.0,0,0,No,8.03689677268507,1,1,1,2,1,0,1,0,0,1.0,0,1,0,0,0,1,1,0,0,0,0,1,0
0842-IWYCP,Female,0,No,No,46,Yes,No,No,No,No,Month-to-month,No,44.95,2168.9,0,0,No,7.682436362523345,0,0,1,0,0,0,1,0,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,0
3373-DIUUN,Male,0,Yes,Yes,30,Yes,No,No internet service,No internet service,No internet service,Two year,No,21.25,711.9,0,0,No,6.569341158123582,1,1,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,1
8383-SGHJU,Female,0,No,No,33,Yes,Yes,No,No,No,One year,No,59.4,1952.8,0,0,No,7.577531473218842,0,0,1,0,0,0,0,0,1,1.0,1,0,0,1,0,0,0,0,1,0,0,1,0
7607-QKKTJ,Male,0,Yes,Yes,45,Yes,Yes,Yes,No,Yes,One year,Yes,95.0,4368.85,0,0,No,8.38248396255773,1,1,1,2,1,0,1,0,0,1.0,0,1,0,0,0,1,1,0,0,0,1,0,0
7707-PYBBH,Male,0,No,No,40,Yes,No,Yes,No,No,Month-to-month,Yes,61.9,2647.1,0,0,No,7.881597680694297,1,0,1,0,1,0,0,0,1,1.0,1,0,0,1,0,0,0,0,1,0,0,0,1
8984-HPEMB,Female,0,No,No,71,Yes,Yes,Yes,Yes,Yes,Two year,Yes,118.65,8477.6,3,0,No,9.045300620816755,0,0,1,2,1,0,0,0,1,1.0,0,1,0,0,0,1,0,0,1,0,0,1,0
4349-GFQHK,Male,0,No,No,1,Yes,Yes,No,No,No,Month-to-month,No,54.35,54.35,0,0,Yes,4.013676659154646,1,0,1,0,0,1,1,0,0,2.0,1,0,0,0,0,1,1,0,0,0,0,1,0
4139-DETXS,Female,0,Yes,Yes,72,No,No phone service,Yes,Yes,Yes,Two year,No,64.45,4528.0,0,0,No,8.418256443556213,0,1,0,2,0,0,0,0,1,0.0,1,0,0,0,0,1,0,0,1,1,0,0,0
9779-DPNEJ,Female,0,Yes,Yes,22,Yes,No,No,No,Yes,Month-to-month,Yes,80.15,1790.65,0,0,No,7.490892261958906,0,1,1,2,1,0,1,0,0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0
5793-YOLJN,Female,0,Yes,Yes,55,Yes,No,No internet service,No internet service,No internet service,Two year,No,21.0,1210.3,0,5,No,7.099449442022756,0,1,1,1,0,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,1
0673-IGUQO,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,20.45,20.45,0,0,No,3.065724645374026,1,0,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,1
4123-FCVCB,Female,0,No,No,12,Yes,Yes,No,Yes,Yes,One year,Yes,75.85,854.45,5,0,No,6.7516276462706575,0,0,1,2,1,0,1,0,0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,1
8819-IMISP,Male,0,No,No,31,Yes,Yes,Yes,No,No,Month-to-month,Yes,80.45,2429.1,0,0,No,7.795687687751237,1,0,1,0,1,0,1,0,0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0
7802-EFKNY,Male,0,Yes,No,5,No,No phone service,No,No,No,Month-to-month,Yes,24.95,100.4,0,0,Yes,4.619073091157083,1,1,0,0,1,1,1,0,0,4.0,1,0,0,1,0,0,1,0,0,0,0,1,0
8311-UEUAB,Female,0,Yes,Yes,67,Yes,Yes,No,Yes,Yes,Two year,Yes,75.5,5229.45,0,0,No,8.562252595422573,0,1,1,2,1,0,0,0,1,1.0,1,0,0,1,0,0,1,0,0,0,0,1,0
5858-EAFCZ,Male,0,No,No,1,Yes,No,No,No,No,Month-to-month,No,44.45,44.45,0,0,No,3.816612820623488,1,0,1,0,0,0,1,0,0,1.0,1,0,0,1,0,0,1,0,0,0,0,0,1
8035-BUYVG,Male,0,Yes,No,40,No,No phone service,Yes,No,No,One year,Yes,42.35,1716.45,0,5,Yes,7.448595911591226,1,1,0,0,1,1,0,0,1,2.0,1,0,0,0,0,1,1,0,0,0,0,1,0
1163-ONYEY,Male,0,Yes,Yes,41,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,74.55,3023.55,0,0,No,8.014517599068448,1,1,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,1,0,0,0,1,0,0
9787-XVQIU,Male,0,No,No,1,Yes,Yes,No,No,No,Month-to-month,Yes,75.3,75.3,0,0,Yes,4.334672938290411,1,0,1,0,1,1,1,0,0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0
8945-MUQUF,Male,0,No,No,51,Yes,Yes,Yes,Yes,No,One year,Yes,94.8,4837.6,0,4,Yes,8.484380701669687,1,0,1,0,1,1,0,0,1,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0
5656-MJEFC,Male,0,Yes,Yes,42,No,No phone service,No,Yes,No,Two year,No,48.15,2032.3,0,0,No,7.617415367916296,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,1,0,0,1,0,1,0,0
6082-OQFBA,Male,0,Yes,Yes,23,Yes,No,No internet service,No internet service,No internet service,One year,No,19.65,436.9,0,0,No,6.081990573807353,1,1,1,1,0,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,1
8051-HJRLT,Female,1,No,No,1,Yes,No,No,No,No,Month-to-month,Yes,70.55,70.55,0,0,Yes,4.27039650600246,0,0,1,0,1,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0
8974-OVACP,Female,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,20.15,20.15,1,0,No,3.0516399054922867,0,0,1,1,0,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,1
4010-YLMVT,Female,0,No,No,56,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,106.6,5893.95,0,0,No,8.681851331171295,0,0,1,2,1,0,0,0,1,0.0,0,1,0,1,0,0,1,0,0,0,1,0,0
1379-FRVEB,Male,0,No,Yes,15,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,91.0,1430.05,0,0,No,7.266163719547021,1,0,1,0,1,0,1,0,0,0.0,0,1,0,1,0,0,1,0,0,0,0,1,0
6288-CHQJB,Female,0,Yes,Yes,54,Yes,No,No,No,Yes,Two year,No,69.95,3871.85,3,0,No,8.261745949097815,0,1,1,2,0,0,0,0,1,1.0,1,0,0,0,0,1,0,0,1,1,0,0,0
8160-HOWOX,Female,0,No,No,7,Yes,No,No,Yes,Yes,Month-to-month,Yes,66.85,458.1,0,0,No,6.129268051255177,0,0,1,2,1,0,1,0,0,1.0,1,0,0,1,0,0,1,0,0,0,0,1,0
3023-GFLBR,Female,0,Yes,Yes,33,Yes,Yes,No,No,Yes,Month-to-month,No,86.15,2745.7,0,0,Yes,7.918155470084098,0,1,1,2,0,1,1,0,0,1.0,0,1,0,1,0,0,1,0,0,0,1,0,0
6648-INWPS,Male,0,Yes,Yes,16,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,20.15,341.35,0,0,No,5.835833605567072,1,1,1,1,0,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,0,0,1,0
4223-BKEOR,Female,0,No,Yes,21,Yes,No,No,No,Yes,One year,No,64.85,1336.8,0,0,No,7.198781752684307,0,0,1,2,0,0,0,0,1,0.0,1,0,0,0,0,1,1,0,0,0,0,0,1
4079-VTGLK,Male,1,Yes,No,30,Yes,Yes,No,Yes,Yes,Two year,No,74.85,2181.75,0,0,No,7.688340828690917,1,1,1,2,0,0,1,0,0,0.0,1,0,0,0,0,1,1,0,0,0,0,1,0
1763-WQFUK,Male,0,No,No,3,Yes,No,No,No,No,Month-to-month,Yes,50.5,147.75,0,0,No,5.002267044425739,1,0,1,0,1,0,1,0,0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,1
1391-UBDAR,Male,0,No,No,11,Yes,No,No,No,No,Month-to-month,No,72.9,818.45,0,0,No,6.708633383509836,1,0,1,0,0,0,1,0,0,0.0,0,1,0,0,0,1,1,0,0,0,0,1,0
8894-JVDCV,Female,0,No,No,62,Yes,Yes,Yes,Yes,Yes,One year,Yes,115.05,7133.45,0,0,No,8.872690442146478,0,0,1,2,1,0,0,0,1,1.0,0,1,0,0,0,1,0,0,1,0,1,0,0
2023-VQFDL,Male,0,No,No,18,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,19.0,348.8,0,0,No,5.857361562584502,1,0,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,0,0,1,0
1345-GKDZZ,Male,0,No,Yes,6,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,19.55,128.6,0,0,No,4.864452783918174,1,0,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,1
2014-MKGMH,Female,0,No,No,46,Yes,Yes,No,Yes,Yes,One year,Yes,101.1,4674.4,3,0,No,8.450069999559938,0,0,1,2,1,0,1,0,0,0.0,0,1,0,0,0,1,1,0,0,0,0,1,0
5628-FCGYG,Male,0,No,No,21,Yes,Yes,No,No,Yes,Month-to-month,Yes,84.1,1737.45,0,0,No,7.460749190608673,1,0,1,2,1,0,1,0,0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0
2560-WBWXF,Male,0,No,No,68,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,24.15,1498.85,0,0,No,7.313120382089968,1,0,1,1,1,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,1,0,0,0
0248-IPDFW,Female,0,No,No,1,Yes,Yes,No,No,No,Month-to-month,Yes,50.1,50.1,0,0,No,3.933784497209659,0,0,1,0,1,0,1,0,0,0.0,1,0,0,1,0,0,1,0,0,0,0,1,0
7978-DKUQH,Female,0,Yes,No,25,Yes,No,No,No,No,Month-to-month,Yes,74.6,1797.75,0,0,No,7.4948472582015775,0,1,1,0,1,0,1,0,0,1.0,0,1,0,0,0,1,1,0,0,0,0,1,0
4335-UPJSI,Female,0,No,Yes,24,Yes,No,No internet service,No internet service,No internet service,Two year,No,19.75,498.1,0,0,No,6.2128064764755635,0,0,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,1
0524-IAVZO,Female,0,Yes,No,30,Yes,Yes,No,No,Yes,Month-to-month,Yes,85.0,2624.25,0,0,Yes,7.872931408586103,0,1,1,2,1,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0
2737-YNGYW,Female,0,No,No,2,Yes,No,No,No,Yes,Month-to-month,No,80.55,184.1,0,0,Yes,5.220896219579452,0,0,1,2,0,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0
1784-EZDKJ,Male,0,Yes,No,51,Yes,Yes,Yes,Yes,Yes,One year,Yes,106.8,5498.8,0,0,No,8.612467006923026,1,1,1,2,1,0,1,0,0,0.0,0,1,0,0,0,1,1,0,0,1,0,0,0
9297-FVVDH,Female,0,Yes,Yes,57,Yes,Yes,No,Yes,Yes,Two year,Yes,84.5,4845.4,5,0,No,8.485991440272972,0,1,1,2,1,0,0,0,1,1.0,1,0,0,0,0,1,0,0,1,0,0,1,0
7101-HRBLJ,Female,0,Yes,Yes,72,Yes,No,Yes,Yes,Yes,Two year,Yes,83.7,6096.9,0,0,No,8.715699728594453,0,1,1,2,1,0,0,0,1,1.0,1,0,0,0,0,1,0,0,1,1,0,0,0
5159-YFPKQ,Female,0,No,No,2,Yes,No,No,No,No,Month-to-month,Yes,75.8,160.75,0,0,Yes,5.08605193338101,0,0,1,0,1,1,1,0,0,1.0,0,1,0,0,0,1,1,0,0,0,0,1,0
6635-CPNUN,Male,0,Yes,No,28,Yes,Yes,Yes,Yes,No,Month-to-month,No,96.6,2684.35,0,0,No,7.895566352265149,1,1,1,0,0,0,1,0,0,1.0,0,1,0,0,0,1,1,0,0,0,1,0,0
4021-RQSNY,Male,1,Yes,No,29,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,98.5,3004.15,0,4,Yes,8.00808276252883,1,1,1,2,1,1,1,0,0,2.0,0,1,0,0,0,1,1,0,0,0,0,1,0
5453-YBTWV,Male,0,Yes,Yes,70,Yes,No,Yes,Yes,No,Two year,Yes,101.1,6994.8,0,0,No,8.853065247965418,1,1,1,0,1,0,0,0,1,1.0,0,1,0,0,0,1,0,0,1,0,1,0,0
2931-VUVJN,Female,1,Yes,No,59,Yes,Yes,Yes,No,No,One year,Yes,94.05,5483.9,0,5,No,8.609754141002568,0,1,1,0,1,0,0,0,1,0.0,0,1,0,0,0,1,0,0,1,0,0,1,0
9061-TIHDA,Male,1,Yes,No,13,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,95.25,1233.65,0,0,Yes,7.1185428080867625,1,1,1,2,1,1,1,0,0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0
8699-ASUFO,Male,1,Yes,No,7,Yes,Yes,No,No,No,Month-to-month,Yes,74.4,527.9,0,0,Yes,6.270799378071934,1,1,1,0,1,1,1,0,0,1.0,0,1,0,1,0,0,1,0,0,0,0,0,1
6418-PIQSP,Female,0,Yes,No,62,Yes,No,No,Yes,Yes,Two year,No,81.0,4985.9,0,2,No,8.514569753209523,0,1,1,2,0,0,0,0,1,1.0,1,0,0,0,0,1,0,0,1,0,0,0,1
8220-OCUFY,Female,0,No,No,21,Yes,No,No,No,No,One year,Yes,60.25,1258.35,0,0,No,7.138350993821386,0,0,1,0,1,0,0,0,1,1.0,1,0,0,0,0,1,0,0,1,0,0,1,0
3995-WFCSM,Female,0,No,No,2,Yes,No,No,No,Yes,Month-to-month,No,60.85,111.4,0,0,No,4.722063937459591,0,0,1,2,0,0,1,0,0,0.0,1,0,0,0,0,1,1,0,0,0,0,1,0
1895-QTKDO,Female,0,No,No,1,Yes,No,No,No,No,Month-to-month,No,43.95,43.95,0,0,No,3.8055507609176296,0,0,1,0,0,0,1,0,0,0.0,1,0,0,1,0,0,1,0,0,0,1,0,0
2038-OEQZH,Male,0,No,No,4,Yes,No,No,No,Yes,Month-to-month,No,86.05,308.1,3,0,No,5.733664849138071,1,0,1,2,0,0,1,0,0,0.0,0,1,0,0,0,1,1,0,0,0,0,1,0
1178-PZGAB,Female,0,No,No,19,Yes,No,No internet service,No internet service,No internet service,One year,No,20.25,383.65,1,0,No,5.952333829904943,0,0,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
7927-AUXBZ,Female,0,No,No,30,Yes,No,No,Yes,No,Month-to-month,No,85.15,2555.9,0,0,Yes,7.846550866196361,0,0,1,0,0,1,1,0,0,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0
2878-RMWXY,Male,1,Yes,No,72,Yes,Yes,Yes,No,Yes,Two year,Yes,102.65,7550.3,1,0,No,8.929475012851324,1,1,1,2,1,0,0,0,1,0.0,0,1,0,0,0,1,1,0,0,0,1,0,0
7311-MQJCH,Female,0,No,No,5,Yes,No,No internet service,No internet service,No internet service,One year,No,19.55,99.6,0,0,No,4.611152257665639,0,0,1,1,0,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,0,0,1,0
7375-WMVMT,Male,1,Yes,No,71,Yes,No,Yes,No,Yes,Two year,Yes,95.5,6707.15,0,0,No,8.81107848405266,1,1,1,2,1,0,1,0,0,1.0,0,1,0,0,0,1,0,0,1,0,1,0,0
1136-XGEQU,Female,0,Yes,Yes,50,Yes,Yes,Yes,Yes,Yes,One year,Yes,84.15,4164.4,0,0,No,8.334567588404916,0,1,1,2,1,0,1,0,0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
2530-FMFXO,Male,0,Yes,Yes,56,Yes,Yes,No,Yes,Yes,Two year,Yes,103.2,5873.75,0,0,No,8.678418784915458,1,1,1,2,1,0,1,0,0,0.0,0,1,0,0,0,1,0,0,1,0,0,1,0
6844-DZKRF,Male,0,No,No,2,Yes,No,No,No,No,Month-to-month,Yes,50.2,109.25,4,0,No,4.702750514326955,1,0,1,0,1,0,1,0,0,1.0,1,0,0,1,0,0,0,0,1,0,1,0,0
4695-WJZUE,Female,1,No,No,2,Yes,Yes,No,No,Yes,Month-to-month,Yes,88.55,179.25,0,0,Yes,5.1943447761650585,0,0,1,2,1,1,1,0,0,2.0,0,1,0,0,0,1,1,0,0,0,0,1,0
7619-ODSGN,Male,0,Yes,Yes,24,Yes,Yes,No,No,No,Month-to-month,No,54.75,1338.15,0,0,Yes,7.199790363315396,1,1,1,0,0,1,0,0,1,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0
5970-GHJAW,Male,0,Yes,Yes,46,Yes,No,No internet service,No internet service,No internet service,Two year,No,19.95,862.4,0,0,No,6.760878083121377,1,1,1,1,0,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,0,1,0,0
8879-XUAHX,Male,0,Yes,No,71,Yes,Yes,Yes,Yes,Yes,Two year,Yes,116.25,8564.75,0,0,No,9.055526972598827,1,1,1,2,1,0,0,0,1,1.0,0,1,0,0,0,1,0,0,1,0,0,1,0
3689-MOZGR,Female,0,No,No,29,No,No phone service,No,No,No,Month-to-month,Yes,31.2,926.2,0,2,No,6.832169292025542,0,0,0,0,1,0,1,0,0,0.0,1,0,0,1,0,0,0,0,1,0,0,1,0
4195-PNGZS,Male,0,Yes,Yes,69,Yes,Yes,No internet service,No internet service,No internet service,Two year,No,24.45,1718.2,0,0,No,7.449614345328301,1,1,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,1,0,0,0
5003-XZWWO,Male,0,Yes,No,71,Yes,Yes,Yes,Yes,Yes,Two year,No,84.2,5956.85,0,0,No,8.692464956722665,1,1,1,2,0,0,1,0,0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
3988-RQIXO,Female,1,No,No,1,Yes,No,No,Yes,Yes,Month-to-month,Yes,91.3,91.3,0,1,Yes,4.525044141508807,0,0,1,2,1,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0
7622-FWGEW,Male,1,Yes,No,56,Yes,No,Yes,Yes,Yes,Two year,Yes,85.65,4824.45,0,5,No,8.481659273672951,1,1,1,2,1,0,0,0,1,1.0,1,0,0,0,0,1,0,0,1,1,0,0,0
2514-GINMM,Male,0,No,No,1,Yes,No,No,Yes,No,Month-to-month,Yes,79.5,79.5,5,0,Yes,4.388257184424518,1,0,1,0,1,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0
9891-NQDBD,Female,0,Yes,No,28,Yes,Yes,No internet service,No internet service,No internet service,One year,No,25.55,672.2,0,0,No,6.512042462316651,0,1,1,1,0,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,1
8548-AWOFC,Male,0,Yes,No,66,Yes,Yes,No,No,Yes,Month-to-month,No,63.85,4264.6,3,0,No,8.35833812998439,1,1,1,2,0,0,1,0,0,1.0,1,0,0,1,0,0,0,0,1,0,0,1,0
9798-DRYDS,Female,0,Yes,Yes,17,Yes,Yes,No,No,No,One year,Yes,61.95,1070.7,0,0,No,6.977001451718952,0,1,1,0,1,0,1,0,0,1.0,1,0,0,0,0,1,0,0,1,0,0,0,1
8532-UEFWH,Male,0,Yes,Yes,52,Yes,Yes,No internet service,No internet service,No internet service,Two year,No,25.75,1345.85,0,0,No,7.205523811634928,1,1,1,1,0,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,1
